1.651512373156660795e+09, 2.260000000000000142e+01
1.651512374033979416e+09, 2.250000000000000000e+01
1.651512374911140203e+09, 2.250000000000000000e+01
1.651512375788381100e+09, 2.250000000000000000e+01
1.651512376665623665e+09, 2.239999999999999858e+01
1.651512377543661118e+09, 2.239999999999999858e+01
1.651512378421159744e+09, 2.239999999999999858e+01
1.651512379298439264e+09, 2.239999999999999858e+01
1.651512380175653696e+09, 2.239999999999999858e+01
1.651512381054054737e+09, 2.230000000000000071e+01
1.651512381932714224e+09, 2.230000000000000071e+01
1.651512382811945438e+09, 2.219999999999999929e+01
1.651512383690689802e+09, 2.219999999999999929e+01
1.651512384569569826e+09, 2.239999999999999858e+01
1.651512385448452950e+09, 2.239999999999999858e+01
1.651512386327203274e+09, 2.250000000000000000e+01
1.651512387205690622e+09, 2.239999999999999858e+01
1.651512388084108353e+09, 2.230000000000000071e+01
1.651512388961495876e+09, 2.210000000000000142e+01
1.651512389838561535e+09, 2.150000000000000000e+01
1.651512390715979338e+09, 2.110000000000000142e+01
1.651512391593179226e+09, 2.089999999999999858e+01
1.651512392470592022e+09, 2.089999999999999858e+01
1.651512393348012686e+09, 2.069999999999999929e+01
1.651512394225045204e+09, 2.039999999999999858e+01
1.651512395102376938e+09, 1.950000000000000000e+01
1.651512395979744911e+09, 1.950000000000000000e+01
1.651512396857853413e+09, 1.930000000000000071e+01
1.651512397735281944e+09, 1.889999999999999858e+01
1.651512398612538338e+09, 1.869999999999999929e+01
1.651512399491651773e+09, 1.810000000000000142e+01
1.651512400372302055e+09, 1.800000000000000000e+01
1.651512401249533653e+09, 1.780000000000000071e+01
1.651512402127138376e+09, 1.769999999999999929e+01
1.651512403004475355e+09, 1.710000000000000142e+01
1.651512403881713152e+09, 1.660000000000000142e+01
1.651512404759200811e+09, 1.650000000000000000e+01
1.651512405636403561e+09, 1.610000000000000142e+01
1.651512406513724566e+09, 1.580000000000000071e+01
1.651512407392607212e+09, 1.519999999999999929e+01
1.651512408271085501e+09, 1.509999999999999964e+01
1.651512409149882078e+09, 1.480000000000000071e+01
1.651512410028344393e+09, 1.409999999999999964e+01
1.651512410905494452e+09, 1.390000000000000036e+01
1.651512411782329798e+09, 1.350000000000000000e+01
1.651512412660394192e+09, 1.350000000000000000e+01
1.651512413539310217e+09, 1.330000000000000071e+01
1.651512414418095827e+09, 1.280000000000000071e+01
