1.650938624174108744e+09, 1.819999999999999929e+01
1.650938625051690340e+09, 1.819999999999999929e+01
1.650938625929269314e+09, 1.819999999999999929e+01
1.650938626807163477e+09, 1.819999999999999929e+01
1.650938627684065580e+09, 1.819999999999999929e+01
1.650938628561704874e+09, 1.819999999999999929e+01
1.650938629439215183e+09, 1.819999999999999929e+01
1.650938630316562176e+09, 1.819999999999999929e+01
1.650938631194395542e+09, 1.819999999999999929e+01
1.650938632071584940e+09, 1.810000000000000142e+01
1.650938632948834896e+09, 1.810000000000000142e+01
1.650938633826397896e+09, 1.810000000000000142e+01
1.650938634703756332e+09, 1.810000000000000142e+01
1.650938635581326962e+09, 1.800000000000000000e+01
1.650938636458667755e+09, 1.769999999999999929e+01
1.650938637336175919e+09, 1.769999999999999929e+01
1.650938638213447094e+09, 1.760000000000000142e+01
1.650938639090683699e+09, 1.750000000000000000e+01
1.650938639968217373e+09, 1.700000000000000000e+01
1.650938640845457315e+09, 1.689999999999999858e+01
1.650938641722815752e+09, 1.669999999999999929e+01
1.650938642600446463e+09, 1.630000000000000071e+01
1.650938643478096962e+09, 1.580000000000000071e+01
1.650938644355442524e+09, 1.559999999999999964e+01
1.650938645232625961e+09, 1.530000000000000071e+01
1.650938646109908342e+09, 1.490000000000000036e+01
1.650938646987203836e+09, 1.450000000000000000e+01
1.650938647864563942e+09, 1.440000000000000036e+01
1.650938648741770029e+09, 1.409999999999999964e+01
1.650938649618807793e+09, 1.359999999999999964e+01
1.650938650496175766e+09, 1.309999999999999964e+01
1.650938651373362064e+09, 1.300000000000000000e+01
1.650938652250705242e+09, 1.290000000000000036e+01
1.650938653127871990e+09, 1.240000000000000036e+01
1.650938654005158186e+09, 1.209999999999999964e+01
1.650938654882767677e+09, 1.190000000000000036e+01
1.650938655760257483e+09, 1.169999999999999929e+01
1.650938656638979673e+09, 1.090000000000000036e+01
1.650938657517879486e+09, 1.090000000000000036e+01
1.650938658396696806e+09, 1.069999999999999929e+01
1.650938659275743723e+09, 1.050000000000000000e+01
1.650938660154880524e+09, 1.000000000000000000e+01
1.650938661033381462e+09, 9.199999999999999289e+00
1.650938661913022995e+09, 9.199999999999999289e+00
1.650938662790556192e+09, 8.900000000000000355e+00
1.650938663667824984e+09, 8.300000000000000711e+00
1.650938664545155525e+09, 8.199999999999999289e+00
1.650938665422502756e+09, 8.199999999999999289e+00
1.650938666299740553e+09, 8.000000000000000000e+00
1.650938667176817417e+09, 7.400000000000000355e+00
1.650938668054177999e+09, 6.799999999999999822e+00
1.650938668931285620e+09, 6.700000000000000178e+00
1.650938669808644295e+09, 6.599999999999999645e+00
1.650938670686101913e+09, 6.500000000000000000e+00
1.650938671563206196e+09, 6.200000000000000178e+00
1.650938672440689087e+09, 5.700000000000000178e+00
1.650938673319264412e+09, 5.200000000000000178e+00
1.650938674198678493e+09, 5.000000000000000000e+00
1.650938675077974081e+09, 4.900000000000000355e+00
1.650938675954967499e+09, 4.099999999999999645e+00
1.650938676832252502e+09, 4.099999999999999645e+00
1.650938677710648060e+09, 4.000000000000000000e+00
1.650938678589685678e+09, 3.899999999999999911e+00
1.650938679468272448e+09, 3.700000000000000178e+00
1.650938680346811533e+09, 3.500000000000000000e+00
1.650938681225301743e+09, 2.500000000000000000e+00
1.650938682103806734e+09, 2.500000000000000000e+00
1.650938682982642174e+09, 2.299999999999999822e+00
1.650938683860221386e+09, 2.000000000000000000e+00
1.650938684737504005e+09, 1.399999999999999911e+00
1.650938685615113974e+09, 1.399999999999999911e+00
1.650938686492593527e+09, 1.199999999999999956e+00
1.650938687370140314e+09, 9.000000000000000222e-01
