1.651008529352535963e+09, 2.060000000000000142e+01
1.651008530229644060e+09, 2.060000000000000142e+01
1.651008531106842995e+09, 2.060000000000000142e+01
1.651008531983992338e+09, 2.060000000000000142e+01
1.651008532861322403e+09, 2.060000000000000142e+01
1.651008533738450766e+09, 2.060000000000000142e+01
1.651008534615668774e+09, 2.060000000000000142e+01
1.651008535493072748e+09, 2.060000000000000142e+01
1.651008536370316744e+09, 2.050000000000000000e+01
1.651008537247899532e+09, 2.050000000000000000e+01
1.651008538125313997e+09, 2.039999999999999858e+01
1.651008539002632141e+09, 2.039999999999999858e+01
1.651008539879934311e+09, 2.039999999999999858e+01
1.651008540756954432e+09, 2.030000000000000071e+01
1.651008541634145498e+09, 2.019999999999999929e+01
1.651008542511394501e+09, 1.989999999999999858e+01
1.651008543388549328e+09, 1.939999999999999858e+01
1.651008544266663790e+09, 1.930000000000000071e+01
1.651008545145279408e+09, 1.919999999999999929e+01
1.651008546023798227e+09, 1.910000000000000142e+01
1.651008546902316570e+09, 1.860000000000000142e+01
1.651008547781043291e+09, 1.810000000000000142e+01
1.651008548659405231e+09, 1.780000000000000071e+01
1.651008549538078785e+09, 1.760000000000000142e+01
1.651008550416711569e+09, 1.730000000000000071e+01
1.651008551295673847e+09, 1.669999999999999929e+01
1.651008552174412012e+09, 1.660000000000000142e+01
1.651008553053225756e+09, 1.630000000000000071e+01
1.651008553931717396e+09, 1.580000000000000071e+01
1.651008554810456514e+09, 1.550000000000000000e+01
1.651008555689002275e+09, 1.509999999999999964e+01
1.651008556567651510e+09, 1.500000000000000000e+01
1.651008557446139812e+09, 1.469999999999999929e+01
1.651008558324688196e+09, 1.419999999999999929e+01
1.651008559203249454e+09, 1.380000000000000071e+01
1.651008560081890106e+09, 1.369999999999999929e+01
1.651008560960428715e+09, 1.350000000000000000e+01
1.651008561838918209e+09, 1.269999999999999929e+01
1.651008562716259003e+09, 1.259999999999999964e+01
1.651008563593612909e+09, 1.240000000000000036e+01
1.651008564470950365e+09, 1.219999999999999929e+01
1.651008565348305464e+09, 1.159999999999999964e+01
1.651008566225462198e+09, 1.140000000000000036e+01
1.651008567102728367e+09, 1.119999999999999929e+01
1.651008567980929136e+09, 1.069999999999999929e+01
1.651008568859648228e+09, 1.030000000000000071e+01
1.651008569738471985e+09, 1.019999999999999929e+01
1.651008570615553856e+09, 9.800000000000000711e+00
1.651008571492756844e+09, 9.599999999999999645e+00
1.651008572370191336e+09, 8.900000000000000355e+00
1.651008573247402191e+09, 8.800000000000000711e+00
1.651008574125433683e+09, 8.599999999999999645e+00
1.651008575003731489e+09, 8.000000000000000000e+00
1.651008575880831003e+09, 7.900000000000000355e+00
1.651008576758440256e+09, 7.700000000000000178e+00
1.651008577636358261e+09, 7.500000000000000000e+00
1.651008578513604879e+09, 6.799999999999999822e+00
1.651008579390871286e+09, 6.599999999999999645e+00
1.651008580268466473e+09, 6.400000000000000355e+00
1.651008581146601200e+09, 6.000000000000000000e+00
1.651008582024686575e+09, 5.599999999999999645e+00
1.651008582903476954e+09, 5.400000000000000355e+00
1.651008583782413483e+09, 5.200000000000000178e+00
1.651008584661337376e+09, 5.000000000000000000e+00
1.651008585539824963e+09, 4.500000000000000000e+00
1.651008586418018579e+09, 4.200000000000000178e+00
1.651008587296711445e+09, 4.099999999999999645e+00
1.651008588173833132e+09, 4.000000000000000000e+00
