1.650755806727416277e+09, 1.380000000000000071e+01
1.650755807604628563e+09, 1.380000000000000071e+01
1.650755808481869221e+09, 1.380000000000000071e+01
1.650755809359296799e+09, 1.380000000000000071e+01
1.650755810236566544e+09, 1.380000000000000071e+01
1.650755811113652229e+09, 1.380000000000000071e+01
1.650755811991064310e+09, 1.380000000000000071e+01
1.650755812868368387e+09, 1.380000000000000071e+01
1.650755813745787382e+09, 1.380000000000000071e+01
1.650755814622911215e+09, 1.380000000000000071e+01
1.650755815500001431e+09, 1.369999999999999929e+01
1.650755816377161980e+09, 1.369999999999999929e+01
1.650755817254249573e+09, 1.359999999999999964e+01
1.650755818131455660e+09, 1.330000000000000071e+01
1.650755819009926558e+09, 1.300000000000000000e+01
1.650755819886715651e+09, 1.290000000000000036e+01
1.650755820764137506e+09, 1.280000000000000071e+01
1.650755821642085075e+09, 1.269999999999999929e+01
1.650755822519254446e+09, 1.230000000000000071e+01
1.650755823396888018e+09, 1.180000000000000071e+01
1.650755824274171114e+09, 1.169999999999999929e+01
1.650755825151632547e+09, 1.150000000000000000e+01
1.650755826028839111e+09, 1.100000000000000000e+01
1.650755826906030178e+09, 1.090000000000000036e+01
1.650755827783511400e+09, 1.080000000000000071e+01
1.650755828660543203e+09, 1.059999999999999964e+01
1.650755829537750006e+09, 1.019999999999999929e+01
1.650755830415196419e+09, 9.699999999999999289e+00
1.650755831292402267e+09, 9.599999999999999645e+00
1.650755832171012640e+09, 9.500000000000000000e+00
1.650755833049727917e+09, 8.800000000000000711e+00
1.650755833929588318e+09, 8.699999999999999289e+00
1.650755834808407068e+09, 8.699999999999999289e+00
1.650755835685942411e+09, 8.500000000000000000e+00
1.650755836563163280e+09, 8.300000000000000711e+00
1.650755837441240072e+09, 7.599999999999999645e+00
1.650755838320197821e+09, 7.500000000000000000e+00
1.650755839199716568e+09, 7.500000000000000000e+00
1.650755840077010393e+09, 7.299999999999999822e+00
1.650755840954852819e+09, 7.200000000000000178e+00
1.650755841833464384e+09, 6.400000000000000355e+00
1.650755842712431431e+09, 6.299999999999999822e+00
1.650755843591412306e+09, 6.200000000000000178e+00
1.650755844470180035e+09, 5.900000000000000355e+00
1.650755845349203348e+09, 5.599999999999999645e+00
1.650755846227836609e+09, 5.500000000000000000e+00
1.650755847106050491e+09, 5.400000000000000355e+00
1.650755847983542204e+09, 5.299999999999999822e+00
1.650755848860743761e+09, 4.700000000000000178e+00
1.650755849737874508e+09, 4.400000000000000355e+00
1.650755850615153074e+09, 4.299999999999999822e+00
1.650755851493721962e+09, 4.200000000000000178e+00
1.650755852372138500e+09, 4.099999999999999645e+00
1.650755853250617504e+09, 3.600000000000000089e+00
1.650755854128875256e+09, 3.399999999999999911e+00
1.650755855006159544e+09, 3.299999999999999822e+00
1.650755855883846760e+09, 3.200000000000000178e+00
1.650755856760962963e+09, 3.100000000000000089e+00
1.650755857638131618e+09, 2.500000000000000000e+00
1.650755858515468359e+09, 2.299999999999999822e+00
1.650755859392539740e+09, 2.100000000000000089e+00
1.650755860269730806e+09, 2.000000000000000000e+00
1.650755861147881269e+09, 1.600000000000000089e+00
1.650755862026201248e+09, 1.500000000000000000e+00
1.650755862904817820e+09, 1.399999999999999911e+00
1.650755863783582687e+09, 1.300000000000000044e+00
1.650755864662657976e+09, 9.000000000000000222e-01
1.650755865541695118e+09, 4.000000000000000222e-01
1.650755866420970201e+09, 4.000000000000000222e-01
1.650755867297991753e+09, 2.999999999999999889e-01
1.650755868175476313e+09, 2.000000000000000111e-01
1.650755869054389477e+09, -1.000000000000000056e-01
1.650755869933135509e+09, -5.000000000000000000e-01
1.650755870812145710e+09, -5.000000000000000000e-01
1.650755871690681934e+09, -6.999999999999999556e-01
1.650755872569347858e+09, -1.100000000000000089e+00
1.650755873446756601e+09, -1.199999999999999956e+00
1.650755874324629784e+09, -1.199999999999999956e+00
1.650755875202118874e+09, -1.300000000000000044e+00
1.650755876079351187e+09, -1.500000000000000000e+00
1.650755876956485271e+09, -2.000000000000000000e+00
1.650755877834033251e+09, -2.100000000000000089e+00
1.650755878712818861e+09, -2.200000000000000178e+00
1.650755879591598988e+09, -2.399999999999999911e+00
1.650755880470348358e+09, -2.700000000000000178e+00
1.650755881349016905e+09, -2.799999999999999822e+00
1.650755882228053570e+09, -2.899999999999999911e+00
1.650755883105384588e+09, -3.399999999999999911e+00
1.650755883982739210e+09, -3.399999999999999911e+00
1.650755884859803915e+09, -3.500000000000000000e+00
1.650755885737519026e+09, -3.600000000000000089e+00
1.650755886614873409e+09, -3.700000000000000178e+00
1.650755887492687941e+09, -3.899999999999999911e+00
1.650755888372725725e+09, -4.299999999999999822e+00
1.650755889251330137e+09, -4.400000000000000355e+00
1.650755890129990578e+09, -4.400000000000000355e+00
1.650755891008936167e+09, -4.500000000000000000e+00
1.650755891887633085e+09, -4.799999999999999822e+00
1.650755892766438484e+09, -5.099999999999999645e+00
1.650755893644958019e+09, -5.200000000000000178e+00
1.650755894523603201e+09, -5.200000000000000178e+00
1.650755895401729584e+09, -5.299999999999999822e+00
1.650755896280518293e+09, -5.599999999999999645e+00
1.650755897159048796e+09, -5.900000000000000355e+00
1.650755898037631989e+09, -6.000000000000000000e+00
1.650755898916104078e+09, -6.000000000000000000e+00
1.650755899794688940e+09, -6.099999999999999645e+00
1.650755900672874451e+09, -6.200000000000000178e+00
1.650755901550060272e+09, -6.500000000000000000e+00
1.650755902427044868e+09, -6.599999999999999645e+00
1.650755903304560423e+09, -6.700000000000000178e+00
1.650755904181895733e+09, -6.700000000000000178e+00
1.650755905060406208e+09, -6.900000000000000355e+00
1.650755905939136267e+09, -7.299999999999999822e+00
1.650755906817732334e+09, -7.400000000000000355e+00
1.650755907696655035e+09, -7.400000000000000355e+00
1.650755908575381279e+09, -7.500000000000000000e+00
1.650755909453862190e+09, -7.599999999999999645e+00
1.650755910331189156e+09, -8.000000000000000000e+00
1.650755911208366394e+09, -8.099999999999999645e+00
1.650755912085713625e+09, -8.099999999999999645e+00
1.650755912963819742e+09, -8.199999999999999289e+00
1.650755913842024803e+09, -8.400000000000000355e+00
1.650755914720568895e+09, -8.599999999999999645e+00
1.650755915597815037e+09, -8.699999999999999289e+00
1.650755916475047350e+09, -8.699999999999999289e+00
1.650755917353930235e+09, -9.000000000000000000e+00
1.650755918232850075e+09, -9.300000000000000711e+00
1.650755919112010241e+09, -9.300000000000000711e+00
1.650755919990929365e+09, -9.400000000000000355e+00
1.650755920869925737e+09, -9.500000000000000000e+00
1.650755921748669863e+09, -9.699999999999999289e+00
1.650755922627426147e+09, -9.800000000000000711e+00
1.650755923506047249e+09, -9.800000000000000711e+00
1.650755924383759022e+09, -9.900000000000000355e+00
1.650755925261245966e+09, -1.050000000000000000e+01
1.650755926138665915e+09, -1.040000000000000036e+01
1.650755927015898466e+09, -1.050000000000000000e+01
1.650755927895159245e+09, -1.050000000000000000e+01
1.650755928773256302e+09, -1.069999999999999929e+01
1.650755929650476456e+09, -1.090000000000000036e+01
1.650755930527856350e+09, -1.090000000000000036e+01
1.650755931405098200e+09, -1.100000000000000000e+01
1.650755932282253742e+09, -1.109999999999999964e+01
1.650755933159376144e+09, -1.169999999999999929e+01
1.650755934036568403e+09, -1.159999999999999964e+01
1.650755934913775682e+09, -1.159999999999999964e+01
1.650755935792479277e+09, -1.169999999999999929e+01
1.650755936670985937e+09, -1.169999999999999929e+01
1.650755937549640894e+09, -1.200000000000000000e+01
1.650755938428169489e+09, -1.230000000000000071e+01
1.650755939306986570e+09, -1.230000000000000071e+01
1.650755940185761213e+09, -1.230000000000000071e+01
1.650755941064587355e+09, -1.240000000000000036e+01
1.650755941943038464e+09, -1.250000000000000000e+01
1.650755942822032690e+09, -1.269999999999999929e+01
1.650755943700711250e+09, -1.280000000000000071e+01
1.650755944579112768e+09, -1.280000000000000071e+01
1.650755945458034515e+09, -1.309999999999999964e+01
1.650755946336853027e+09, -1.309999999999999964e+01
1.650755947215272427e+09, -1.319999999999999929e+01
1.650755948093361855e+09, -1.330000000000000071e+01
1.650755948972095966e+09, -1.350000000000000000e+01
1.650755949850228071e+09, -1.359999999999999964e+01
1.650755950728750944e+09, -1.359999999999999964e+01
1.650755951607308865e+09, -1.390000000000000036e+01
1.650755952485805750e+09, -1.390000000000000036e+01
1.650755953364402771e+09, -1.400000000000000000e+01
1.650755954242872000e+09, -1.409999999999999964e+01
1.650755955120026827e+09, -1.430000000000000071e+01
1.650755955997214794e+09, -1.430000000000000071e+01
1.650755956874405861e+09, -1.440000000000000036e+01
1.650755957751622438e+09, -1.450000000000000000e+01
1.650755958628648043e+09, -1.459999999999999964e+01
1.650755959507325172e+09, -1.459999999999999964e+01
1.650755960385858536e+09, -1.490000000000000036e+01
1.650755961265208244e+09, -1.490000000000000036e+01
1.650755962143935204e+09, -1.500000000000000000e+01
1.650755963022622108e+09, -1.530000000000000071e+01
1.650755963901329517e+09, -1.530000000000000071e+01
1.650755964778617382e+09, -1.530000000000000071e+01
1.650755965655914783e+09, -1.540000000000000036e+01
1.650755966533473730e+09, -1.550000000000000000e+01
1.650755967413023472e+09, -1.569999999999999929e+01
1.650755968290614128e+09, -1.580000000000000071e+01
1.650755969167853355e+09, -1.580000000000000071e+01
1.650755970045063257e+09, -1.590000000000000036e+01
1.650755970923876762e+09, -1.600000000000000000e+01
1.650755971802485704e+09, -1.650000000000000000e+01
1.650755972681298494e+09, -1.639999999999999858e+01
1.650755973559863091e+09, -1.639999999999999858e+01
1.650755974438364744e+09, -1.639999999999999858e+01
1.650755975317193985e+09, -1.650000000000000000e+01
1.650755976195537567e+09, -1.660000000000000142e+01
1.650755977074197292e+09, -1.660000000000000142e+01
1.650755977952727795e+09, -1.689999999999999858e+01
1.650755978829934120e+09, -1.689999999999999858e+01
1.650755979707132816e+09, -1.700000000000000000e+01
1.650755980584184408e+09, -1.710000000000000142e+01
1.650755981461497784e+09, -1.719999999999999929e+01
1.650755982338870764e+09, -1.730000000000000071e+01
1.650755983216547489e+09, -1.730000000000000071e+01
1.650755984094747066e+09, -1.739999999999999858e+01
1.650755984973461151e+09, -1.750000000000000000e+01
1.650755985852127314e+09, -1.750000000000000000e+01
1.650755986730602503e+09, -1.769999999999999929e+01
1.650755987610187531e+09, -1.780000000000000071e+01
1.650755988487394571e+09, -1.780000000000000071e+01
1.650755989364510775e+09, -1.789999999999999858e+01
1.650755990241654873e+09, -1.800000000000000000e+01
1.650755991118910789e+09, -1.800000000000000000e+01
1.650755991996436596e+09, -1.810000000000000142e+01
1.650755992873897791e+09, -1.819999999999999929e+01
1.650755993750925779e+09, -1.830000000000000071e+01
1.650755994628077984e+09, -1.839999999999999858e+01
1.650755995505238295e+09, -1.850000000000000000e+01
1.650755996382517576e+09, -1.850000000000000000e+01
1.650755997259451866e+09, -1.860000000000000142e+01
1.650755998137787819e+09, -1.869999999999999929e+01
1.650755999016704798e+09, -1.869999999999999929e+01
1.650755999894951820e+09, -1.900000000000000000e+01
1.650756000772489548e+09, -1.900000000000000000e+01
1.650756001649692297e+09, -1.900000000000000000e+01
1.650756002526759863e+09, -1.910000000000000142e+01
1.650756003403978348e+09, -1.919999999999999929e+01
1.650756004281325579e+09, -1.919999999999999929e+01
1.650756005159869432e+09, -1.930000000000000071e+01
1.650756006038645744e+09, -1.930000000000000071e+01
1.650756006917258978e+09, -1.939999999999999858e+01
1.650756007796345711e+09, -1.960000000000000142e+01
1.650756008675023794e+09, -1.960000000000000142e+01
1.650756009552555561e+09, -1.969999999999999929e+01
1.650756010430924177e+09, -1.969999999999999929e+01
1.650756011308480024e+09, -1.980000000000000071e+01
1.650756012186171293e+09, -1.989999999999999858e+01
1.650756013063855171e+09, -1.989999999999999858e+01
1.650756013941385984e+09, -2.019999999999999929e+01
1.650756014818970442e+09, -2.019999999999999929e+01
1.650756015696358442e+09, -2.019999999999999929e+01
1.650756016573625803e+09, -2.030000000000000071e+01
1.650756017451812506e+09, -2.030000000000000071e+01
1.650756018329952240e+09, -2.039999999999999858e+01
1.650756019208649874e+09, -2.050000000000000000e+01
1.650756020086505413e+09, -2.050000000000000000e+01
1.650756020964051485e+09, -2.069999999999999929e+01
1.650756021841497183e+09, -2.069999999999999929e+01
1.650756022721126795e+09, -2.080000000000000071e+01
1.650756023598797083e+09, -2.080000000000000071e+01
1.650756024475951672e+09, -2.089999999999999858e+01
1.650756025353373289e+09, -2.089999999999999858e+01
1.650756026231745005e+09, -2.100000000000000000e+01
1.650756027110420465e+09, -2.100000000000000000e+01
1.650756027988785267e+09, -2.110000000000000142e+01
1.650756028866215706e+09, -2.119999999999999929e+01
1.650756029743628740e+09, -2.119999999999999929e+01
1.650756030621977806e+09, -2.130000000000000071e+01
1.650756031499476910e+09, -2.139999999999999858e+01
1.650756032377468824e+09, -2.150000000000000000e+01
1.650756033255954742e+09, -2.150000000000000000e+01
1.650756034134792089e+09, -2.160000000000000142e+01
1.650756035013147116e+09, -2.160000000000000142e+01
1.650756035891577005e+09, -2.169999999999999929e+01
1.650756036770318747e+09, -2.169999999999999929e+01
1.650756037647524118e+09, -2.180000000000000071e+01
1.650756038524976015e+09, -2.180000000000000071e+01
1.650756039402151823e+09, -2.200000000000000000e+01
1.650756040279353619e+09, -2.200000000000000000e+01
1.650756041156750917e+09, -2.210000000000000142e+01
1.650756042033795118e+09, -2.210000000000000142e+01
1.650756042912771940e+09, -2.219999999999999929e+01
1.650756043791762590e+09, -2.219999999999999929e+01
1.650756044670557261e+09, -2.230000000000000071e+01
1.650756045549079895e+09, -2.230000000000000071e+01
1.650756046428285837e+09, -2.239999999999999858e+01
1.650756047307085037e+09, -2.239999999999999858e+01
1.650756048186108589e+09, -2.250000000000000000e+01
1.650756049064923286e+09, -2.250000000000000000e+01
1.650756049943597555e+09, -2.260000000000000142e+01
1.650756050822464466e+09, -2.280000000000000071e+01
1.650756051700911760e+09, -2.280000000000000071e+01
1.650756052579990864e+09, -2.280000000000000071e+01
1.650756053458750963e+09, -2.289999999999999858e+01
1.650756054337161303e+09, -2.289999999999999858e+01
1.650756055215824842e+09, -2.300000000000000000e+01
1.650756056095016003e+09, -2.300000000000000000e+01
1.650756056974189520e+09, -2.310000000000000142e+01
1.650756057851777315e+09, -2.310000000000000142e+01
